type,caps_text,text_len,excl_text,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
bs,1,2487,0,6,9,2,9,4,4,2,11,10,16
bs,0,426,0,3,4,3,4,2,1,2,5,4,6
bs,4,2631,0,4,9,2,6,5,3,3,13,8,17
bs,3,1521,0,9,5,2,13,3,4,0,8,12,12
bs,37,7717,0,16,18,7,15,16,11,9,28,30,43
bs,11,3448,0,8,5,5,10,1,5,0,12,18,11
bs,1,1469,0,9,6,2,17,3,6,5,7,14,13
bs,0,2301,0,6,9,3,9,10,1,3,12,10,22
bs,12,8779,0,14,23,6,14,14,10,12,42,27,56
bs,3,3440,0,13,12,10,13,9,13,3,17,23,22
bs,0,2430,1,5,10,5,6,9,5,6,11,13,22
bs,15,7480,0,15,22,8,20,8,17,10,23,38,39
bs,2,3461,0,18,11,12,21,9,11,6,24,28,29
bs,0,2182,0,4,10,3,8,5,4,0,14,10,26
bs,0,2018,0,1,8,4,4,2,3,2,11,10,14
bs,2,2435,1,1,5,1,3,5,2,2,12,3,12
bs,1,3332,0,8,9,4,8,3,3,2,19,12,25
bs,0,1365,0,2,5,2,3,2,0,3,6,4,12
bs,7,4237,0,3,13,5,13,7,8,1,16,16,40
bs,17,8206,0,22,21,11,20,12,16,9,31,42,51
bs,20,3208,1,5,9,4,7,4,3,3,13,14,19
bs,3,3293,0,3,10,4,13,6,10,6,14,20,23
bs,7,7595,0,22,22,14,25,16,12,10,39,37,57
bs,1,13579,0,54,38,31,64,21,40,16,66,99,97
bs,15,6933,0,9,18,6,18,8,13,7,20,22,27
bs,1,1983,0,6,5,3,5,6,5,4,5,12,10
bs,9,6779,0,12,19,7,17,8,9,6,26,26,31
bs,1,5170,0,7,11,3,11,11,8,5,20,17,37
bs,2,3608,2,8,4,3,12,2,9,2,14,18,19
bs,3,8940,0,20,23,17,32,15,26,13,42,50,57
bs,0,1772,0,5,10,3,3,6,1,1,6,9,13
bs,0,1067,0,1,6,1,0,3,1,1,3,3,6
bs,41,9863,2,15,20,9,21,13,18,13,37,31,59
bs,3,1567,0,3,5,4,7,2,3,1,7,8,16
bs,10,8632,1,15,19,15,18,13,18,9,36,39,44
bs,1,3560,0,9,9,6,10,6,3,5,17,15,22
bs,27,10729,0,17,24,15,21,17,12,9,52,37,62
bs,5,6846,0,9,20,6,12,8,9,6,29,23,36
bs,6,5631,0,6,20,4,10,8,5,8,19,15,29
bs,7,2683,0,8,7,6,6,3,6,4,16,13,18
bs,2,1884,0,7,5,4,13,4,6,3,10,17,16
bs,3,9118,0,24,25,19,39,20,22,12,46,43,57
bs,30,6693,1,13,14,6,17,4,13,7,18,24,29
bs,5,3304,0,3,11,3,5,5,2,1,18,13,23
bs,0,1596,0,0,8,0,6,4,3,1,6,6,13
bs,0,6799,0,8,21,12,20,22,9,11,42,24,62
bs,39,34589,7,73,77,47,84,65,58,39,125,136,182
bs,3,1703,0,2,4,1,3,4,1,0,7,4,12
bs,0,1658,0,8,5,2,10,1,3,1,8,9,10
bs,0,331,0,0,1,0,0,2,1,0,1,1,3
bs,0,923,0,2,5,0,3,1,1,1,4,4,5
bs,2,4769,0,7,10,9,16,7,14,7,13,25,33
bs,19,2954,0,12,11,3,13,1,1,1,13,15,14
bs,13,2819,0,6,7,1,4,4,3,5,14,8,21
bs,2,3516,0,4,15,1,3,8,2,7,16,4,23
bs,2,2564,0,15,2,6,23,1,10,4,8,23,6
bs,1,277,1,0,1,0,1,1,1,1,2,2,3
bs,19,6867,9,16,15,13,25,9,12,6,25,34,41
bs,1,312,0,0,1,0,0,1,1,1,1,2,1
bs,12,3876,0,13,8,6,13,4,8,4,21,20,23
bs,1,3179,1,6,12,2,11,9,6,6,14,16,20
bs,96,724,0,4,3,3,6,2,5,3,3,10,4
bs,9,1593,3,3,9,4,4,5,1,1,12,6,13
bs,2,2105,0,13,4,4,16,0,5,1,7,15,10
bs,1,279,1,0,1,0,1,1,1,1,2,2,3
bs,1,279,1,0,1,0,1,1,1,1,2,2,3
bs,0,3450,0,8,11,4,5,12,6,4,21,13,26
bs,28,4231,0,8,8,3,8,6,5,5,20,19,27
bs,8,13387,0,41,36,24,51,21,35,14,49,76,90
bs,1,279,1,0,1,0,1,1,1,1,2,2,3
bs,1,277,1,0,1,0,1,1,1,1,2,2,3
bs,4,6061,0,21,16,15,31,6,23,8,28,39,43
bs,42,5659,0,15,11,8,28,3,15,10,20,37,29
bs,8,8475,1,30,23,18,27,14,16,7,47,43,56
bs,0,3031,0,3,12,2,6,7,3,3,18,9,28
bs,19,8731,2,16,17,15,21,13,11,7,25,46,47
bs,9,3007,0,5,8,1,2,5,3,2,12,8,16
bs,15,10550,0,11,18,2,9,19,9,6,45,25,64
bs,13,4899,0,12,11,4,10,7,7,5,11,15,26
bs,1,1517,0,6,7,3,7,5,5,3,5,8,10
bs,1,3925,0,12,12,8,18,7,19,6,20,25,25
bs,23,6207,0,8,12,6,7,5,11,5,20,19,27
bs,0,938,0,2,9,1,2,7,2,6,7,6,12
bs,0,331,0,0,1,0,0,2,1,0,1,1,3
bs,0,688,0,0,1,1,1,1,1,2,2,3,4
bs,23,11270,0,23,35,13,28,26,20,16,58,46,84
bs,9,4246,0,20,11,6,24,10,9,8,25,30,29
bs,9,8094,0,23,25,4,31,10,18,7,37,41,44
bs,4,3213,0,9,5,2,10,2,4,2,9,16,22
bs,1,279,1,0,1,0,1,1,1,1,2,2,3
bs,3,4014,0,7,9,2,6,12,3,5,21,8,32
bs,1,277,1,0,1,0,1,1,1,1,2,2,3
bs,2,2568,1,9,7,7,12,5,8,4,13,12,15
bs,1,277,1,0,1,0,1,1,1,1,2,2,3
bs,64,465,0,5,2,4,7,0,6,1,2,9,6
bs,0,389,0,2,1,1,2,2,2,0,4,2,2
bs,4,2642,0,13,9,6,11,3,6,4,15,14,19
bs,2,3176,0,9,6,2,8,3,3,3,22,13,24
bs,1,515,0,2,2,2,4,2,3,1,6,7,6
bs,1,2723,0,7,6,0,11,3,2,4,12,14,19
bs,2,9783,1,24,26,17,20,25,19,13,46,38,64
bs,0,663,0,1,0,1,1,2,1,0,3,1,3
bs,13,4333,0,8,10,5,16,5,7,5,24,24,22
bs,1,278,1,0,1,0,1,1,1,1,2,2,3
bs,1,278,1,0,1,0,1,1,1,1,2,2,3
bs,4,3586,2,2,9,1,4,4,5,5,13,12,21
bs,1,278,1,0,1,0,1,1,1,1,2,2,3
bs,182,1247,0,6,6,4,8,6,6,2,7,9,12
bs,3,5625,0,20,21,1,24,10,8,6,27,28,34
bs,1,463,0,2,1,2,3,1,3,1,3,3,3
bs,0,343,0,1,2,1,1,0,2,0,1,2,3
bs,6,21746,0,38,31,10,52,11,35,14,46,77,56
bs,6,7870,0,13,20,5,27,13,14,11,25,32,40
bs,2,6394,0,12,13,8,11,8,9,2,24,25,31
bs,0,319,0,0,0,0,0,1,1,0,0,1,2
bs,0,6795,0,23,12,10,30,3,19,4,28,37,45
bs,1,278,1,0,1,0,1,1,1,1,2,2,3
bs,0,953,0,0,3,2,1,2,4,3,7,3,8
bs,1,277,1,0,1,0,1,1,1,1,2,2,3
bs,24,4656,0,7,12,6,8,4,6,2,19,19,27
bs,2,3121,0,5,8,3,8,8,4,1,16,9,17
bs,13,4711,0,24,15,14,22,7,15,9,18,35,27
bs,1,278,1,0,1,0,1,1,1,1,2,2,3
bs,6,1833,0,5,4,2,10,0,1,0,16,9,16
bs,4,1959,0,11,9,4,14,7,9,6,14,20,15
bs,6,9590,1,19,20,7,26,12,12,6,40,27,46
bs,2,1937,6,5,8,7,5,6,6,2,11,15,15
bs,0,2755,0,9,5,6,8,5,7,8,10,13,15
bs,14,8551,2,24,14,7,37,9,13,9,33,46,44
bs,58,422,7,4,1,5,2,1,2,0,2,8,3
bs,0,839,0,7,9,2,5,9,5,3,8,8,12
bs,3,3289,0,2,10,2,5,3,5,2,9,10,18
bs,2,2523,0,8,8,4,13,2,8,1,8,16,18
bs,0,2220,0,5,6,2,8,3,5,2,10,8,22
bs,3,484,0,0,2,0,1,0,0,0,2,2,3
bs,21,8176,0,11,10,7,10,5,8,4,42,20,43
bs,21,7506,0,9,21,5,15,11,11,7,33,22,48
bs,128,877,0,3,3,3,3,1,4,1,2,6,2
bs,4,6130,0,7,17,2,6,3,5,4,20,13,30
bs,14,7269,0,13,17,6,14,11,13,5,51,27,62
bs,2,2763,0,8,9,8,8,6,6,3,13,10,17
bs,9,9140,0,8,15,9,15,7,16,6,20,34,32
bs,11,4883,0,21,13,8,23,10,17,12,29,34,31
bs,8,4930,0,11,10,7,11,6,11,4,19,28,32
bs,2,6709,1,23,19,11,28,9,15,8,23,39,43
bs,1,277,1,0,1,0,1,1,1,1,2,2,3
bs,3,5015,0,15,13,8,24,2,17,5,13,24,23
bs,1,498,0,3,2,3,3,1,1,0,4,6,4
hate,0,1837,0,4,4,1,2,2,3,1,5,8,16
hate,0,1061,0,3,2,0,3,2,1,1,5,6,6
hate,5,6404,0,18,11,18,21,5,18,2,23,41,28
hate,21,17351,0,41,26,21,41,24,28,15,67,67,77
hate,23,5552,0,14,11,6,18,6,8,5,33,29,33
hate,3,7031,6,22,20,13,35,11,22,9,20,44,43
hate,15,2814,0,8,7,4,10,8,5,2,10,12,21
hate,0,6662,0,10,10,11,13,12,11,9,28,19,36
hate,2,1412,0,6,4,3,4,2,4,5,8,7,10
hate,0,1197,0,3,1,4,1,1,2,1,4,5,5
hate,9,5532,0,6,11,3,5,9,6,4,21,10,35
hate,10,2958,0,4,12,1,5,4,2,3,16,8,21
hate,18,9932,4,19,32,13,19,28,14,17,46,32,74
hate,11,2073,0,10,3,3,11,3,5,4,8,17,10
hate,1,2492,0,4,6,5,8,3,5,3,12,14,16
hate,5,11158,0,39,29,15,41,29,23,16,56,63,85
hate,14,9046,0,31,22,19,32,15,25,12,49,59,58
hate,25,6744,0,21,15,7,26,9,19,7,22,41,30
hate,34,9173,0,28,23,17,33,21,20,14,48,49,60
hate,2,7975,1,27,25,25,32,19,21,13,41,44,51
hate,9,7772,0,23,21,15,21,14,22,10,39,57,48
hate,33,10508,0,22,35,15,28,15,18,9,49,50,61
hate,9,6942,0,21,15,7,19,9,19,3,30,37,45
hate,2,6136,0,19,15,14,26,11,16,8,20,42,45
hate,10,19681,2,72,39,32,71,40,47,22,76,116,125
hate,12,5977,0,19,21,13,17,12,8,6,23,29,34
hate,5,1572,0,4,5,1,8,1,2,2,3,8,8
hate,0,1324,0,3,6,4,0,2,2,2,10,8,14
hate,1,2519,1,9,7,3,15,4,7,3,10,15,17
hate,3,4743,0,10,16,9,12,6,7,5,29,20,28
hate,6,2208,0,5,9,6,8,6,6,6,12,13,13
hate,6,1760,0,4,5,4,6,2,2,1,7,9,9
hate,10,1535,0,4,4,3,4,1,3,1,5,6,7
hate,3,1440,0,2,5,2,6,1,2,1,12,7,10
hate,5,1904,0,5,5,5,8,1,3,2,19,12,16
hate,7,1681,0,5,5,1,5,4,3,3,13,12,13
hate,1,2507,0,6,6,3,5,5,3,2,9,10,13
hate,5,846,0,3,1,4,3,0,2,1,2,5,2
hate,1,2722,0,3,8,1,7,10,2,6,17,11,23
hate,6,1285,0,7,6,3,8,3,0,1,6,8,8
hate,12,1739,0,2,5,2,3,1,2,1,11,7,13
hate,7,1351,0,4,2,3,4,0,3,1,10,7,11
hate,6,20081,2,70,49,41,88,32,59,24,68,107,111
hate,23,5498,0,17,11,9,15,8,13,6,24,28,33
hate,1,6598,0,21,17,11,24,12,14,11,26,35,34
hate,4,3761,0,6,12,3,11,3,9,6,19,16,24
hate,10,4131,0,10,10,6,9,3,6,2,10,16,19
hate,23,7994,0,19,17,7,15,12,11,4,36,32,42
hate,10,1937,0,13,7,9,15,3,12,3,7,19,11
hate,1,1228,0,2,6,4,7,4,7,5,6,11,12
hate,5,1438,0,4,3,1,2,4,2,3,6,6,9
hate,8,2089,0,5,9,6,6,3,5,3,9,15,18
hate,1,1516,0,1,4,2,2,1,1,3,5,7,10
hate,5,1508,0,5,4,2,4,2,2,1,7,8,8
hate,10,7250,0,25,17,18,25,9,16,8,39,40,45
hate,0,7343,0,20,21,13,19,18,19,9,38,44,51
hate,13,8274,0,25,11,16,27,13,14,11,41,47,51
hate,25,9312,0,28,13,19,40,18,30,11,34,59,46
hate,1,3138,0,14,7,8,18,8,11,4,17,19,25
hate,1,4420,1,7,14,7,10,12,14,5,19,21,33
hate,1,2160,0,7,7,6,7,7,5,1,10,15,18
hate,1,527,0,2,2,4,2,1,2,1,4,5,3
hate,3,2202,0,7,4,8,9,4,6,3,6,13,9
hate,10,2643,0,6,5,6,5,2,4,0,17,10,22
hate,5,1930,0,5,8,3,9,4,3,4,13,10,17
hate,3,1398,0,2,9,2,1,5,5,4,10,8,14
hate,8,7312,0,12,14,8,11,9,13,5,33,19,38
hate,6,8395,0,29,25,28,38,22,23,17,42,68,61
hate,5,5526,1,15,13,11,13,13,5,9,29,25,40
hate,5,7216,0,26,10,18,31,8,19,8,34,42,34
hate,13,8479,0,15,18,5,24,12,12,11,25,32,56
hate,21,7454,0,21,19,12,22,17,15,19,37,35,56
hate,0,975,0,5,5,5,3,2,3,4,5,9,8
hate,0,1373,0,2,3,0,0,2,3,1,5,4,9
hate,7,4126,1,8,9,4,9,6,4,2,22,15,24
hate,5,791,0,2,3,0,5,2,0,0,3,6,7
hate,0,3501,0,9,9,6,9,6,9,4,20,21,23
hate,4,2164,0,4,3,5,5,3,2,4,12,10,12
hate,5,5858,0,15,11,6,13,9,9,6,32,28,38
hate,1,4932,0,19,12,9,25,11,15,4,22,29,29
hate,5,8202,0,13,17,9,15,13,14,7,33,40,53
hate,17,9090,0,19,13,16,24,10,16,5,52,48,57
hate,4,1471,0,6,1,5,6,4,4,3,12,8,12
hate,0,1038,0,3,4,4,6,1,1,2,2,4,2
hate,10,2145,0,5,5,3,7,0,4,0,10,11,11
hate,11,2787,0,5,7,1,6,2,1,1,11,10,15
hate,3,5340,5,22,17,16,28,13,20,13,17,40,25
hate,2,3875,0,13,12,10,11,8,10,3,14,23,25
hate,0,1867,0,6,2,2,7,2,5,2,8,10,13
hate,4,5368,0,18,14,12,16,8,16,1,19,31,30
hate,39,7516,0,38,16,21,43,6,20,14,24,60,40
hate,2,4344,2,18,9,9,19,3,15,7,13,31,23
hate,4,6969,0,25,19,16,21,9,19,9,32,40,48
hate,4,6241,4,17,25,7,25,17,13,10,35,37,51
hate,0,4990,0,13,21,12,14,16,9,7,35,27,52
hate,12,6885,0,13,11,6,16,6,10,3,33,29,36
hate,4,5376,0,11,17,4,9,14,8,9,34,19,50
hate,15,1870,0,6,4,4,6,1,7,1,2,11,9
hate,0,1454,0,8,5,4,8,4,5,2,7,8,9
hate,1,1680,0,6,7,6,4,4,4,4,11,9,16
bs,9,5676,5,10,14,7,9,6,8,5,20,20,34
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,21,7233,1,10,23,6,14,23,9,10,29,16,58
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,46,8177,4,11,13,6,15,8,6,3,30,26,30
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,1,7637,21,17,31,11,22,32,17,13,48,32,70
bs,10,1863,1,3,4,0,1,3,1,3,6,7,12
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,25,11752,3,23,23,22,28,14,18,14,27,58,51
bs,10,4351,0,2,8,3,12,7,9,7,16,17,29
bs,2,1374,2,5,9,3,5,8,5,3,8,8,15
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,0,1533,2,0,3,0,1,4,0,0,3,0,12
bs,0,3898,0,5,15,4,5,16,6,2,16,7,32
bs,3,1457,0,1,2,1,0,2,3,1,8,5,12
bs,13,13496,0,42,30,27,56,20,25,10,69,83,89
bs,5,4396,0,8,10,6,10,10,10,4,14,15,29
bs,3,6225,1,7,18,2,13,10,9,4,29,22,45
bs,0,4047,0,11,10,7,13,7,12,2,18,30,26
bs,10,9466,4,28,22,22,36,19,27,12,37,62,62
bs,10,6069,0,2,8,5,3,8,2,6,28,8,40
bs,7,4775,0,2,11,1,1,8,3,7,20,6,34
bs,5,4233,0,5,13,4,7,5,4,8,16,15,21
bs,39,7024,0,12,17,5,14,10,7,6,23,20,40
bs,5,1879,0,3,10,3,5,3,3,2,10,5,16
bs,14,11625,0,34,22,26,47,13,33,11,48,58,73
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,52,8802,2,14,25,14,27,17,13,9,47,47,66
bs,38,21038,0,35,37,12,50,22,25,18,72,73,104
bs,3,6765,2,5,16,4,10,17,6,10,19,13,49
bs,0,1994,0,6,8,2,7,10,6,3,10,11,18
bs,5,3247,3,2,3,1,2,8,1,3,11,9,27
bs,2,7988,0,8,10,4,13,9,12,4,21,20,42
bs,26,4677,2,9,9,4,13,4,8,4,9,17,26
bs,0,2868,1,3,7,2,4,10,2,1,7,4,18
bs,1,4634,0,5,14,2,5,5,3,4,20,10,39
bs,3,1987,0,6,2,0,7,2,3,0,10,8,14
bs,7,8073,4,6,21,3,10,23,3,12,35,13,66
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,1,10024,0,10,19,7,11,16,5,6,42,35,73
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,1,6874,1,20,19,8,31,12,16,7,39,31,46
bs,17,14753,0,25,29,19,35,29,22,14,55,43,91
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,13,4754,6,3,19,3,5,17,1,7,28,10,38
bs,0,2947,0,5,14,4,8,10,4,4,13,8,21
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,9,1349,0,3,5,1,4,3,1,3,12,5,9
bs,1,1544,0,2,6,1,1,4,0,2,3,6,8
bs,25,44705,1,58,77,38,77,42,56,29,114,125,177
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,2,1718,0,0,7,0,2,3,0,1,10,4,14
bs,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
bs,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
bs,17,8849,0,18,27,16,23,25,17,17,48,41,76
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,13,5643,0,2,8,1,8,4,7,1,9,13,19
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,20,8498,0,18,28,7,23,18,13,7,50,39,70
bs,1,4801,1,18,8,8,19,4,12,4,14,24,20
bs,5,8773,0,27,28,8,43,10,23,8,44,53,47
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,30,10281,1,17,18,8,21,14,9,7,44,34,72
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,13,1390,2,0,6,1,1,5,3,3,9,2,14
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,2,3721,0,5,9,2,7,5,4,4,15,10,22
bs,3,4837,0,0,18,2,6,10,3,9,30,15,39
bs,10,3529,0,11,7,3,5,8,4,5,14,14,22
bs,1,7589,0,13,16,9,22,16,19,11,23,35,45
bs,13,6873,1,15,33,7,16,26,20,15,44,29,73
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,19,13026,1,13,23,15,24,19,15,13,45,46,70
bs,10,3260,4,4,18,3,4,18,5,5,23,9,30
bs,7,3084,0,5,6,4,15,2,8,2,11,20,15
bs,2,15210,0,25,24,7,25,26,19,10,60,37,95
bs,0,17385,0,17,39,12,33,24,35,27,38,71,76
bs,2,5751,2,5,22,4,7,18,10,9,33,27,42
bs,1,4139,1,7,11,2,8,9,6,3,18,13,30
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,3,1592,0,0,6,0,1,5,0,4,6,2,10
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,1,1365,1,1,3,0,1,2,1,2,5,4,8
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,0,4009,0,5,5,12,9,5,5,0,12,23,20
bs,2,2270,0,10,15,6,11,11,7,8,9,18,19
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,33,38927,1,61,65,46,77,59,76,38,79,133,148
bs,4,1445,3,1,3,1,1,1,0,0,8,3,13
bs,2,6598,1,22,18,11,27,9,15,8,23,38,43
bs,6,11871,0,20,24,16,36,17,29,6,34,51,60
bs,2,5518,0,14,10,12,19,6,22,6,23,34,29
bs,8,2158,0,7,10,4,10,4,4,5,13,16,26
bs,84,13711,1,9,13,4,14,13,6,6,31,16,66
bs,18,4875,1,16,17,7,20,8,8,3,23,34,32
bs,1,3453,0,3,4,0,1,2,3,1,5,4,10
bs,0,1692,0,4,3,3,4,2,2,1,6,4,6
bs,1,6209,0,15,14,10,13,7,16,5,22,32,36
bs,4,1684,0,6,4,1,8,1,6,3,4,13,10
bs,5,8294,0,30,23,14,36,8,12,8,28,49,44
bs,6,12002,0,13,13,13,20,3,15,10,23,40,38
bs,9,907,0,2,1,2,2,0,1,0,5,3,8
bs,3,3168,2,1,11,2,6,6,1,3,8,6,21
bs,36,12515,0,26,24,15,37,5,22,13,35,42,57
bs,5,2028,0,5,3,0,4,1,3,2,7,12,13
bs,1,3291,1,4,11,0,8,3,7,9,12,15,18
bs,27,5717,1,12,10,6,14,6,8,6,26,22,43
bs,2,1770,0,6,7,3,6,2,3,2,7,9,11
conspiracy,28,8421,0,18,21,10,23,15,14,10,34,39,57
bs,1,1048,0,0,2,0,0,0,0,0,2,0,4
bs,9,247,0,0,0,0,0,0,1,0,1,1,1
bs,1,336,2,0,2,0,0,1,0,0,2,0,1
bs,0,1689,0,3,4,1,1,4,2,3,6,5,11
bs,0,1099,8,3,4,2,5,4,3,1,8,6,6
bs,1,232,0,0,1,0,0,0,0,0,0,0,0
bs,0,1339,3,3,2,2,4,1,3,4,2,7,1
bs,0,507,0,1,0,1,2,0,2,2,1,4,0
bs,1,294,0,0,3,0,0,2,0,1,1,0,2
bs,1,782,3,4,3,5,3,2,3,2,2,8,2
bs,1,527,0,4,2,0,1,2,2,3,5,4,8
bs,0,228,3,4,3,3,6,2,5,2,2,9,2
bs,68,3943,0,16,5,17,13,5,12,6,17,33,20
bs,0,600,0,2,0,1,3,0,2,1,1,5,1
bs,1,2528,7,10,9,5,14,7,11,2,9,20,14
bs,1,1248,2,3,4,3,8,3,3,1,3,9,6
bs,1,2080,4,1,6,1,1,3,2,2,6,7,10
bs,0,337,0,1,2,0,3,1,1,3,4,2,3
bs,2,408,0,1,1,1,2,0,1,0,1,3,0
bs,3,2314,5,6,7,8,13,4,7,4,9,17,18
bs,2,270,0,0,1,0,1,0,0,0,0,0,0
bs,6,1911,0,3,6,2,2,5,3,6,9,3,15
bs,0,643,0,1,2,1,1,3,1,2,5,1,8
bs,2,386,0,1,2,1,3,0,2,1,0,5,1
bs,0,435,0,2,1,1,2,1,1,2,2,4,2
bs,0,215,0,2,1,0,1,0,2,1,0,2,0
bs,29,5133,0,10,6,9,16,4,9,6,7,19,14
bs,0,231,0,3,0,1,1,0,2,0,1,3,2
bs,1,489,0,5,1,2,6,0,6,2,1,9,0
bs,2,823,0,3,1,1,3,0,1,1,2,5,3
bs,1,302,0,1,2,0,0,1,1,2,1,1,1
bs,3,424,0,0,1,0,0,0,0,0,1,0,1
bs,0,476,0,2,3,0,2,0,1,1,4,3,1
bs,1,418,0,1,0,0,2,0,1,2,0,2,1
bs,2,1501,0,3,6,2,5,8,3,4,11,4,17
bs,0,382,1,2,3,2,3,1,2,3,1,6,1
bs,5,444,7,1,1,2,2,0,2,1,0,4,0
bs,1,295,0,0,1,0,0,0,0,0,0,0,0
bs,12,523,2,4,5,1,7,6,1,2,5,4,9
bs,1,427,0,0,1,0,1,0,0,0,1,0,0
bs,32,2629,15,5,8,1,8,2,5,2,5,10,13
bs,2,300,1,0,2,0,0,1,0,0,1,0,1
bs,0,220,1,1,0,0,1,1,1,1,1,1,1
bs,0,306,0,4,1,2,3,1,4,3,1,4,1
bs,2,387,0,0,0,1,1,0,1,0,0,2,0
bs,7,727,0,3,2,3,3,3,4,2,7,6,6
bs,15,687,0,2,3,2,3,1,5,2,3,8,3
bs,3,641,9,0,2,1,2,1,2,0,1,3,4
bs,1,328,2,1,2,0,0,1,0,1,1,1,1
bs,0,627,0,5,2,1,5,1,2,2,1,5,3
bs,1,308,0,0,1,0,0,2,0,0,1,0,2
bs,12,929,3,6,1,5,4,1,4,1,3,10,6
bs,1,372,0,1,2,1,2,1,2,2,3,1,3
bs,1,296,0,0,1,0,0,0,0,0,0,0,0
bs,1,754,0,5,3,3,7,3,5,5,3,8,4
bs,1,704,0,1,3,2,3,1,2,1,1,5,4
bs,2,476,0,0,3,0,1,1,0,0,2,2,2
bs,5,855,3,0,3,2,0,2,0,2,5,3,5
bs,2,321,5,0,1,0,0,0,0,0,0,0,0
bs,15,654,2,4,4,2,2,4,2,5,8,5,10
bs,4,2069,1,6,7,2,10,6,5,4,5,16,12
bs,0,547,0,1,0,0,1,0,1,1,1,1,2
bs,0,295,0,0,0,0,0,0,0,1,2,0,2
bs,0,949,0,1,2,2,7,5,3,0,7,6,12
bs,11,296,0,4,5,1,2,5,3,2,6,4,7
bs,0,615,0,1,4,0,2,4,1,1,2,3,5
bs,2,576,1,1,1,2,2,0,2,0,0,5,0
bs,12,742,0,3,4,6,6,2,5,1,9,8,9
bs,0,871,1,0,3,0,0,5,0,0,7,3,6
bs,2,240,0,0,0,0,0,0,0,0,0,0,0
bs,0,396,0,1,1,2,1,0,1,0,1,2,1
bs,1,427,0,0,2,0,0,2,0,0,4,0,3
bs,3,1515,1,5,5,3,4,3,5,4,8,10,12
bs,5,995,0,1,2,1,2,2,2,1,4,6,5
bs,2,591,0,3,5,0,3,1,4,2,2,4,7
bs,3,390,1,0,2,1,1,1,2,2,1,1,1
bs,1,745,2,2,1,3,4,3,4,4,2,6,3
bs,1,216,0,1,0,0,2,0,1,1,0,1,0
bs,3,328,0,0,1,0,0,0,0,0,0,0,0
bs,1,281,3,0,1,1,0,0,0,0,0,1,0
bs,1,461,1,1,0,2,2,1,2,2,2,4,3
bs,2,294,0,0,1,0,0,0,0,0,0,0,0
bs,1,695,0,1,3,1,2,1,1,1,1,3,4
bs,28,4395,0,8,6,4,9,8,8,4,15,21,30
bs,9,940,0,0,1,1,2,0,1,2,2,3,6
bs,0,212,0,2,2,0,3,0,2,2,0,2,1
bs,2,367,0,3,4,1,2,4,2,0,4,3,5
bs,0,169,0,2,0,1,1,0,1,1,0,2,0
bs,1,795,0,2,2,2,2,1,3,1,1,7,5
bs,21,16355,0,2,18,3,8,8,6,6,11,9,21
bs,1,402,1,4,2,2,3,1,5,3,1,6,2
bs,6,1652,0,2,11,2,3,7,2,1,8,6,10
bs,1,358,0,1,1,3,0,0,1,0,1,4,2
bs,1,393,0,1,1,0,1,0,2,1,1,3,0
bs,1,240,0,0,1,0,0,1,1,0,2,1,1
bs,1,322,0,0,1,0,0,0,0,0,1,0,1
bs,0,348,0,0,0,1,0,1,0,0,2,1,2
bs,6,257,0,0,1,0,1,0,0,1,0,1,1
bs,0,660,1,2,2,0,2,1,3,1,3,6,4
bs,2,226,0,2,4,1,1,3,1,3,2,1,2
bs,1,481,3,1,6,0,3,6,2,3,6,2,8
